Movie,Genre1,Genre2,Genre3,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98
12YearsASlave,Drama,NaN,NaN,0.048117705,0.478819267,1.073008545,-0.001266857,1.159195956,0.970531876,0.746421069,1.825401197,0.423482791,1.591682914,-0.111392811,1.043609361,0.393564123,1.242192686,1.678527236,1.463105464,1.422469633,0.561031755,0.739573758,0.863002745,0.511822564,-1.543665101,-1.146749766,1.442236689,-0.345479522,0.455662419,-0.711570768,0.215908584,0.635550274,0.243603678,-0.104065582,-0.25953276,-0.623356096,0.163416263,0.785612412,0.254135206,0.541572279,-0.909497246,-1.105288498,-0.108174138,0.652609172,0.12083554,0.528834186,0.219547127,-0.7007086,-0.700540684,0.21973087,-0.3264703,-0.224296808,-0.737726552
500DaysOfSummer,Romance,Drama,Comedy,1.483339338,0.619966892,0.090692264,-0.235266564,-1.677002937,0.91784168,1.774208692,1.393202432,0.801732329,2.790633101,1.77491072,1.185676534,0.420820274,0.023766717,-0.222898755,1.071904372,1.920656835,-1.474456644,0.728251693,1.229774095,0.57729144,0.207543856,-0.131704024,1.621870534,2.93039848,2.862985707,2.703532074,2.09871195,-0.953534934,-0.761759009,0.719675266,1.371458504,2.007684356,1.716801655,0.712246051,2.479512087,1.847250399,0.677256395,-0.152842387,1.315774267,1.475721499,3.060776877,1.962102062,1.880116659,1.818460087,2.941605166,2.316110718,1.048696942,0.676558357,2.041005263
AboutTime,Romance,Drama,Fantasy,1.723947133,0.390776323,0.255477641,0.396834065,0.06594849,0.917106121,1.535941087,-0.357697579,-0.163353487,-0.616787494,-0.108649221,-0.411967646,1.460995244,2.460360567,-0.156662307,-1.147490315,0.734730606,-1.055605997,-0.464454784,-0.142482836,-0.761881248,-0.325527504,-1.192469681,0.317037986,0.189024857,1.257195095,-0.758844935,-0.793501734,-0.350450853,-1.201443796,1.040674258,0.567494263,1.843648517,0.929261304,1.77393765,2.724480122,3.456458575,0.794560135,-0.771112623,-0.306482963,0.683654352,1.398473737,1.432269364,0.706193646,1.713130161,1.49408207,0.185905166,-0.677413525,-0.726495002,-0.627645961
AliceInWonderLand,Adventure,Fantasy,NaN,1.171713778,1.141370963,0.591054374,0.22094329,0.15454902,0.174569655,0.797754916,0.632158968,-0.651132778,-1.844116221,-1.20795014,-1.149053001,-0.532686131,0.288672426,0.488860482,0.028146565,0.000465613,-0.88539083,-0.352469552,-0.489244877,-1.269508768,-1.303754625,-0.795127456,-0.02982125,-0.825985375,0.630955207,1.000726386,-1.012785197,-0.953853439,-0.85912285,-0.943177357,-0.430771668,0.262263637,-0.622620206,0.364804152,0.987309483,0.938348562,-0.033992766,-0.448600586,-0.145697225,-0.764958462,-0.301612631,0.081006604,0.11819638,1.69550525,-0.511816538,-1.731819251,-1.713606581,-0.537296934,-0.907907486
Amelie,Comedy,Romance,NaN,0.988893849,1.031293141,0.226393096,0.176867516,0.472309493,0.561918595,4.11207E-05,-0.473142867,-0.532691637,0.199481638,0.768753489,1.121663131,-0.15803786,0.621236727,0.674598576,-0.030547832,-1.354570625,-0.679062924,-0.356582448,1.280486884,0.968418296,0.187954327,0.007877996,0.24701662,-0.580993009,-0.120221082,-0.149292421,-1.388724935,-0.363874133,-0.238985491,-0.33020529,-1.002239296,-0.05430944,0.194329849,-0.087739782,-0.345540568,-0.74532117,0.689027532,-0.460225138,0.770257947,-0.382509118,-0.766647351,-0.725259358,-0.639194624,-0.001938144,0.662856745,-0.12262704,0.312148287,0.26078369,-0.026388662
AmericanBeauty,Drama,NaN,NaN,0.976041307,0.278875042,0.734967019,1.794985864,-1.248233189,0.392740039,-1.302455137,-0.565336197,-0.141474145,0.405078919,-1.150684363,-1.205809046,0.51697556,0.448278497,-0.820125542,-1.493929357,-0.864074474,-0.24357862,-1.178927237,-0.85837615,0.501673042,1.850283108,-0.627562006,0.489149318,0.727218673,0.347116844,-0.122380439,0.281454364,0.55613838,0.624609102,0.986405606,1.317412513,0.067358162,-0.949642923,0.119653431,1.050443178,-0.004902899,-0.147457808,-0.445846424,0.117827211,-0.5243886,0.863281512,-0.519595147,0.67819206,0.320374113,0.998525708,0.649042727,0.175689228,0.726473245,0.280090434
AQuietPlace,Horror,Drama,SciFi,-0.154040816,-0.1199199,0.765617798,1.212670955,2.029540073,0.648148736,0.798950705,1.296552542,0.357508392,0.38204597,1.457088812,1.26430521,1.30689508,0.935942265,1.173724812,0.625101418,0.871469431,0.901697284,0.304347225,0.744777444,0.819361583,1.688031043,1.17784542,0.004192326,0.362683672,0.541149679,0.483120382,0.064759083,1.086701492,0.526004828,1.318809007,0.411518211,0.649516957,0.244937026,0.324998019,-0.104143404,-0.488503913,-0.067701815,1.388938712,0.969795052,0.605170933,0.247733411,1.343266333,1.279024589,0.167415813,1.500034537,1.309688574,0.949312756,0.631176555,0.952664576
Arrival,Drama,SciFi,NaN,0.544580744,-0.134189457,0.00698918,-0.042163489,0.410413046,-0.165829535,0.250301534,0.167490974,-0.425898058,-0.793683198,-0.05080559,-0.323486887,0.441077242,0.396175734,0.629448005,0.863354121,0.67590039,0.090482585,0.626284599,0.731469785,0.009944987,0.293664942,0.753317292,0.836013031,0.417967507,0.457083936,0.019503852,-0.115183241,0.048351376,0.311847751,0.678610044,0.459106133,-0.437155572,0.192686988,0.105505118,0.111904159,0.436041352,-0.326961109,-0.026357672,0.475438323,0.013136334,0.223405047,0.27728175,-0.092788797,-0.508135155,0.416835618,0.814380779,0.931700433,0.646751501,0.566730021
Avatar,Action,Adventure,Fantasy,-1.120106736,-0.119655319,-0.315285017,-1.291174433,0.459778488,-0.052448549,0.43389825,-1.213672552,1.203669579,0.067435051,-0.387754123,-0.364617412,-0.709660967,-0.358230664,1.437265411,-0.531914602,-0.638107641,0.011613903,0.633654752,0.124308817,0.160154039,0.571784347,-0.584962369,-0.986118477,0.209645427,0.078351763,1.009396774,1.117811991,-0.759846436,-0.049482541,-0.162578152,-0.206578547,0.775891333,-0.482420296,-0.864299727,0.753267014,-0.852167434,-0.344408688,0.929871021,-1.291056753,0.77543302,0.926497466,-1.657405604,0.30331312,2.013714715,-1.283092373,-1.508020672,0.396942296,0.139153365,0.139153365
