Movie,Genre1,Genre2,Genre3,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98
BackToTheFuture,Adventure,Comedy,SciFi,-1.416993171,-0.81276024,-0.950501228,0.820399969,0.602274505,0.035321485,-0.568601539,0.283927998,-1.279650133,0.461920555,-1.594922392,-1.272239035,-1.189044175,-0.396718889,-1.28846804,-1.557535194,-0.790248341,-0.638250917,0.420556029,0.153820924,0.833234892,-0.947329159,-1.057134106,-1.321066131,0.269733991,0.799051964,-0.101862848,0.322771371,0.836797898,0.309520388,0.075439496,1.254215612,-0.770495804,-0.304542523,-0.190358887,1.291783828,0.063350968,-0.043558706,0.405500075,-1.012878501,-1.754270523,-1.433964815,-1.1408782,-0.176073538,-1.52253888,-1.516489153,-1.80207754,-0.20446924,-0.536432336,0.034632923
BeforeSunrise,Romance,Drama,NaN,-0.823506053,-0.76476049,1.460743562,0.778558166,-0.509281554,0.058592541,0.456321476,-0.158417724,0.771704994,0.990577063,0.503819749,0.356366212,-0.412342961,1.513518169,0.501969443,0.597618204,1.032951255,0.245278561,-0.107401566,-0.271138998,0.239046381,-0.415641238,-0.388046231,0.106059594,-0.601907709,0.593289544,0.546895381,1.061720327,1.545775182,-0.02472172,-0.287411178,-0.610368859,-0.584055644,-0.392492993,0.069872561,0.650326491,1.365220302,-0.353044272,0.035720818,0.937186393,-0.096659403,0.033970122,0.616927747,-0.53756953,-0.210737121,0.345108172,-0.388654715,0.103468753,0.305652552,0.218500019
BigFish,Adventure,Drama,Fantasy,0.119116766,0.496860302,0.014834676,-0.297999692,-0.007485424,-0.161073773,-0.820124759,-1.124475145,-0.628236445,-0.331831493,-0.187043252,-0.243003525,-0.038830467,-0.448126373,-0.564009903,0.107606501,-0.693671377,-0.368471685,-0.42314604,0.067039717,0.168010467,-0.368563547,1.309964259,0.388153663,0.614465504,-0.145395743,0.424539193,0.056609659,-0.556045924,-0.285428869,-0.166856159,-0.487668371,-0.05344578,1.296569835,1.634794638,0.550547236,-1.37480888,-1.181197299,-1.082517978,-1.456292196,-0.220802939,-0.53574364,-0.659030632,-0.712381749,-0.084894613,0.17539751,-0.593093255,-0.258890586,0.124206116,-0.185324216
BlackHawkDown,War,Action,Drama,0.703491019,0.817762835,-0.235066963,-0.224713551,0.073241439,-0.393791113,-0.221716483,-0.631785918,-0.359857976,-0.1771353,-0.213089463,-0.250042788,0.223136302,0.187860682,0.27641802,-0.10466204,0.322595252,0.911166265,0.331405557,0.174216688,0.415231717,0.796205032,0.836554989,0.466014545,0.316229439,-0.018272568,-0.348246744,0.606186225,0.612530744,-0.101242919,0.121322409,-0.346798831,0.332064389,0.213180812,0.37345573,0.041045071,0.241023758,0.531463696,0.445932664,-0.332811124,0.603176997,-0.011618422,-0.03126059,0.01764161,0.431147692,0.498308015,0.598603868,0.292638509,1.206069773,0.759448544
BlackSwan,Thriller,Drama,NaN,1.183595327,1.401275953,0.583421702,1.041507529,-1.114277453,-0.079333847,1.147822282,0.401956658,0.938881716,0.561736118,0.461658978,0.327610072,0.714943775,0.440442251,-0.068027768,0.622470508,1.116709259,1.621959957,0.740575091,1.320313595,1.133297451,0.14162158,-0.592812256,0.245721292,-0.375712641,1.323545345,0.44682613,0.254269647,-0.416346851,-0.52570807,-0.718050437,-0.982609531,-0.250409975,-0.573955494,1.9575548,0.086996343,-0.053554574,0.883942822,0.343765326,0.484979458,0.620705168,0.133546707,-0.387243992,0.727419547,1.264788548,0.493466848,1.713265086,1.2988666,0.501914287,0.989167663
BladeRunner,SciFi,Drama,Mystery,0.093161418,-1.034676119,-1.640765356,-1.763868608,-1.181187256,-1.817693301,-0.775235851,-1.190444518,-1.274993936,-0.138660324,-0.039810772,-0.222971579,-0.658580988,0.357321494,0.099902902,-1.065662235,-0.405263458,-0.313155923,-1.416802703,-1.462620032,-1.338668793,-0.386686002,-0.093071839,-1.267917519,-0.339229565,-1.573113383,0.463210652,0.258619536,-1.336568891,-0.294575993,0.136444445,-0.396666436,0.447183933,-1.287956338,1.890044847,-1.055637055,1.297436377,1.502030148,1.132425862,-0.258904986,-1.425988322,0.75356247,-0.175523547,-0.727771562,0.116783618,1.499656438,-1.143659323,-1.376504486,-0.897069945,-1.751223798
CaptainAmericaTheFirstAvenger,Action,Adventure,SciFi,-1.149480243,-0.760304083,-1.211522497,-0.715588495,-0.590133122,-0.877521613,-1.352140542,-1.149795602,0.008512762,1.425993981,-0.537827403,-0.735195663,-0.608141648,-1.298084752,-0.619306943,-0.869537025,-0.62140936,-0.918428849,-0.72561498,0.388952775,0.577097735,-0.032181529,-0.57596906,-1.129952245,-1.078618135,-0.735905717,-0.865996742,-0.910497837,-0.867454039,-0.246734936,-0.173196817,-0.210083661,0.067109587,-0.822882754,-1.078833032,-1.197178095,-1.095919191,-1.096176326,-0.382539967,-0.694275476,-0.2901575,-1.111321655,-1.244967532,-1.181534416,-1.233145906,-1.299414963,-1.278316275,-1.319933704,-1.359657886,-0.842060085
Casablanca,Drama,Romance,War,0.210200994,-0.868177166,-0.767168631,-0.04085775,-1.335919869,2.990549285,0.688479103,1.201944063,1.971051313,1.585314976,0.469068405,-1.006559799,-1.165245119,-0.498690656,-1.291377952,0.081047601,0.087239581,1.452590737,-0.664753591,0.933724949,0.401951305,-1.716852863,-0.029448463,0.993615454,1.83439562,-1.228381435,4.685271478,1.499610857,1.550530174,0.327343619,-0.771385795,1.782174412,-0.346511696,1.485045976,1.515986265,1.012074487,1.54979258,0.090955365,0.854121352,0.36373343,1.55677399,0.600153976,0.618540815,2.465866529,0.199749774,1.13936569,2.508348332,0.903206811,0.776856808,1.795098092
CastAway,Adventure,Drama,Romance,-0.606699139,-0.736142194,-1.217247411,-0.984794827,-0.704838216,-0.653901386,-1.347472529,-1.094450023,-0.701187827,-0.340485199,-0.447895329,-0.815494615,-0.963058795,-0.681498758,-0.383557765,-0.905338209,-0.959764811,-0.473272628,-0.866292289,0.391715977,-0.910017103,-1.018012061,-0.174452874,0.167752985,0.107005208,-0.157138526,-0.650166787,0.129990154,-1.192890876,-1.13912114,-1.018827806,-0.311122797,0.038524917,-0.768780924,-0.045729042,-0.95976015,-0.501957787,-0.773093333,-0.709789191,-0.744838948,-0.52543824,-0.385588818,-0.140174346,0.395679592,1.295221799,0.511472046,-0.524072702,-0.319313833,0.408414392,0.181946434
CatchMeIfYouCan,Crime,Drama,NaN,-0.165525717,0.597473689,0.892892788,-0.413813603,0.157493208,-0.387749849,-0.22963993,1.772775309,0.7327154,-0.015852587,0.620577974,0.929547321,0.392546035,-0.029548468,0.044459198,0.9582326,0.330239684,0.761896765,0.133097456,1.080238356,0.216425155,-0.799166829,-0.294914492,0.437551346,-0.021058048,0.19150081,0.344510066,0.196161505,0.398157362,-0.193345314,0.309861444,-0.160357567,0.820693982,-0.172355822,-0.310235712,-0.468584712,0.113654238,0.238270889,0.042913301,-0.89484129,0.088413344,-0.053359333,0.09550987,0.367158032,0.011165706,0.467377473,-0.185482995,0.640318233,-0.045523771,-0.238858558
CharlieAndTheChocolateFactory,Adventure,Comedy,NaN,-0.742819685,-0.919577967,-0.68057652,-0.606282086,0.247459797,-0.528889215,-0.424991458,0.060459065,0.909287486,1.274277278,1.813533419,1.521449876,-0.027742753,2.190913698,1.007654341,0.867868343,1.287538032,0.28916572,-0.024360048,0.695046009,0.684495374,0.673184519,0.574273457,0.321438145,0.60165865,0.569159061,-0.195785072,-0.190952036,0.164549688,0.117963043,0.593532065,0.375455116,0.685367686,0.965827853,1.043776205,0.317144672,-0.135327906,0.459798613,0.152120183,0.760155183,1.958717521,-0.044913977,0.081258289,0.062612575,0.253657723,0.098920564,-0.157597863,-0.21863742,-0.194189406,-0.345638925
Chinatown,Mystery,Drama,Thriller,-0.89988974,-1.133500347,0.017178039,-1.011684408,-1.885926494,-0.413729993,-1.199383118,0.987092071,-0.649191964,-1.167591718,0.268127016,-0.948668277,0.658118751,0.445985411,0.349846439,0.923519371,0.167738166,0.237604122,0.63988028,-1.37969212,-0.129303663,-2.613941014,-0.601582369,-1.215761248,-2.914887148,-1.646599516,0.772201815,-0.097529165,0.466008207,-1.096211617,2.168434281,3.693346456,-0.854028632,-0.630116809,-0.654025573,-0.513045143,1.221976589,0.00480356,-0.459666017,-0.248717485,-0.443976336,-0.133762177,1.680449408,-0.907074191,-1.245186389,1.397514561,-1.850087702,0.693979454,-0.022338419,0.34834724
CitizenKane,Mystery,Drama,NaN,0.033175079,-1.150963196,-1.959464872,-2.17338602,-0.168463395,-0.270392203,-1.472601156,0.388258931,-0.494051009,-0.995777957,-0.790641069,-0.088626489,-1.572586365,0.303622127,0.980396773,-0.395513993,-0.933337376,-0.244668477,-0.882611166,-1.575345943,0.110740888,-2.093050026,-0.182515553,3.071182793,2.069615032,0.998880658,0.175260713,1.079841325,0.244457479,2.27521461,0.161272898,-2.033501456,-0.915864518,-0.33736142,-1.758824718,-0.210203834,-0.890857437,-0.300855843,0.840675866,1.24916016,1.276549086,0.011774177,0.267061968,-0.098476376,1.860234397,1.01081792,1.163968665,2.566014857,0.601440164,-0.011394674
Collateral?,Crime,Action,Drama,0.619641719,-1.047045225,-1.245306777,-0.972671862,-0.704660169,-0.909089248,-0.797629309,-0.856137043,0.14115217,-0.527787036,-0.725289674,0.407534595,0.009082903,2.673616376,1.604908204,-0.284243935,-0.754240028,-1.583386318,-0.200288495,0.264662567,-1.278312178,-0.6723484,-0.015326811,-1.051682253,1.495301151,0.538706462,-0.13505317,-0.699034911,-1.50468577,0.507111443,-0.625446428,-0.331874433,0.124379683,-1.063405984,-0.279275584,0.868095049,-0.272433859,-0.706901256,0.409275473,0.05115924,-0.056893038,1.841446574,-0.617364813,0.321148048,0.192145368,1.278073166,0.466783841,-0.702912699,-1.00782831,0.575797511
Contact,Mystery,Drama,SciFi,-1.412659732,-1.292009922,-1.464369886,-1.455051274,-0.877185995,-0.514020391,-0.88734338,-0.175656363,-0.88847577,-0.697095915,-0.866043623,-0.474122438,-0.907786149,-0.423032912,-0.209476358,-1.141280436,-1.133164845,-0.760670955,-1.192324405,0.243497614,-0.711426568,-0.822525951,-0.406065017,-0.525698987,-0.227772581,-1.085830574,-1.150920731,-0.333554108,-0.607154612,-0.670210954,-0.538158149,-1.335655192,-0.148096605,-0.009945935,-1.349941294,-1.216311545,-1.42928407,-1.376664294,-0.913101363,-0.957974268,-1.242335034,-1.711697463,-2.095271803,-1.356176895,-1.23447251,-1.049754998,-1.239275583,-0.889624136,-0.494590837,-0.192947546
CrazyStupidLove,Comedy,Drama,Romance,1.104641651,0.33026241,0.76349843,-0.799907961,-1.345224471,-1.236996453,3.739050719,2.067817904,1.050299753,0.981765155,-0.484722318,0.713584755,1.093624353,0.541165741,2.717641392,0.027913802,-0.666923869,3.247606578,-0.040644838,3.933821772,0.319064163,-0.094914966,0.786701627,0.550253797,-0.376927863,-0.222603701,5.372918599,2.312037385,1.786600076,0.066669442,1.263895972,0.507298251,1.220839059,-0.039740141,-0.42378289,2.856405964,0.272127605,0.618828675,5.531433058,4.010908057,1.402198109,0.760364612,-0.717770375,-0.019022355,2.589533424,-1.056656126,3.676526852,2.499563345,1.835481752,0.595353585
Defiance,War,Drama,Action,1.614264945,-0.926254745,-1.155753298,-0.888258535,0.333060979,-0.354001399,-0.511626666,1.871311253,-0.101421182,0.442429942,0.44319831,3.487228347,2.066561518,0.765420693,2.043489582,-0.988534229,-0.566575367,0.353966557,-0.494080092,-0.202708589,0.136507966,-0.595493884,-1.854740556,1.622791356,-0.866987766,-0.553904571,0.581979187,-1.418765317,0.90327807,1.237708491,-0.178208543,-0.84043101,-0.253810513,0.333561061,-0.843843349,-0.381508828,-0.163858483,-0.113329921,0.405124283,-0.021329506,0.843576393,-1.019270553,0.517789521,-0.188526324,-0.412477854,2.707073567,-0.489275153,0.338289872,1.722348822,-1.751223798
DieHard,Action,Thriller,NaN,-0.218847002,-0.649780241,-0.7258493,-1.56408245,-1.525990939,-0.025572017,-0.404854556,0.169665817,-0.92248138,-0.904969419,-0.937722593,-0.162057346,1.004820156,0.372458586,-0.339563046,-0.666350775,-0.479504598,-0.812470649,-1.384386746,-0.046555329,-1.272419545,0.556669876,0.483472093,-0.573637478,-1.206834616,-0.775339218,-0.521015801,-0.531686218,-0.029632422,-0.04279459,1.130108086,1.240231253,0.963259646,-0.116697515,1.358184815,-0.900158405,0.00340404,0.291892071,-0.748447693,0.452221966,-1.191169982,-0.286133426,-0.105041557,0.243633185,0.630950864,-0.638395906,-0.016788587,0.015531662,0.214584393,-1.751223798
DonnieDarko,Mystery,Drama,SciFi,-0.231177291,-1.329875111,2.271735487,-1.13675278,-0.330372676,1.212706639,-0.376286306,-0.342649413,0.253402184,-0.386462554,0.585688217,0.258279069,0.03703834,2.680012568,-2.264754922,-0.41969156,-1.771952969,2.452039098,0.884904262,-1.100379905,-2.242539491,1.025891517,1.98560367,-0.427812421,0.115121447,-0.685508885,-2.38562241,1.451862793,0.591497636,-0.308203935,0.27420255,-0.563532234,-0.274368218,0.10772161,-0.376688213,-0.364741874,1.240237538,-0.999126701,0.258098681,0.082961163,-1.230068731,1.365728026,0.733167347,-1.677007764,-0.381781777,0.792581447,-0.055800921,0.504100972,-0.151705465,-0.151705465
Dunkirk,War,Action,Drama,-0.164884983,-0.297673379,0.291675927,-0.026010628,0.199626445,-0.31495037,0.517677872,-0.230875283,0.465183068,-0.459963056,-0.342163458,0.06862827,0.618320949,-0.331936513,-0.318379148,0.367463236,-0.14117896,-0.110009297,0.030604379,-0.262464737,-0.337344402,0.330681321,0.057272959,0.609778587,-0.281082628,-0.37330788,0.149469222,-0.10039231,0.220567504,0.18613793,0.105240773,-0.09687891,-0.232828072,0.384813846,-0.144256788,-0.143416885,-0.159292297,-0.10381302,0.291891365,0.351409671,0.640202332,-1.067400781,0.228672557,0.139706634,0.329200958,-0.415821769,1.11767069,-0.049993899,0.029583872,0.029583872
EdgeOfTomorrow,SciFi,Action,Adventure,0.092204507,-0.721227041,-0.364424137,-0.191727906,-0.86347562,-0.198560763,-0.317996242,-0.067558952,-0.109139638,0.057063188,0.282316886,-0.799977212,-0.836775001,-0.547013158,1.353030531,0.062003056,0.076282385,-0.399723152,-0.726124022,-0.206321329,-0.340207163,0.292860029,0.644756872,0.245349779,-0.014913252,-0.308274709,-0.399733191,-1.142521944,-0.810148909,-0.522236685,-0.104222617,0.019225448,-0.118257514,-0.445531863,-0.333301456,-0.662161625,-0.810798967,-0.770030207,-0.490230573,-0.876730177,-0.696079818,-0.337635357,0.389393324,-0.640200855,0.014014754,-0.753540961,-0.27391087,-0.578230435,-0.714167515,-0.936480116
EdwardScissorhands,Fantasy,Drama,Romance,-0.345915344,0.4370183,0.476018212,0.426460052,0.365491567,-0.028484285,0.809064655,2.36257524,1.393809002,1.331320016,3.510575187,1.962832012,1.865762622,1.687941175,1.9257227,0.299507885,-0.186652987,2.993962493,0.933124657,2.512669642,2.620950982,1.778755986,1.947982212,0.700783342,0.385565775,1.617028606,1.054525661,0.811341814,0.994021659,1.669719313,2.16441274,1.619112853,2.615961384,1.409124988,2.397118867,0.747164171,0.840737177,1.951447895,0.828877748,1.61547711,2.090313218,0.294548925,1.434678238,1.587001259,2.230391897,0.775344182,-0.105922867,0.405369694,1.164802667,0.218499321
ElysiumI,SciFi,Action,Drama,-1.465271878,-0.57430165,-0.480432102,0.034217407,0.229108654,-0.341302554,0.114905701,-0.246532724,-0.219599442,-0.283110234,-0.414754183,-0.238595962,-0.269144546,-0.82291331,-0.608036705,0.054366039,-0.450751293,0.311801439,-0.50064582,-1.422287078,-1.279669902,0.098105405,-0.589639202,-0.543880701,-0.401448928,-0.459142376,-0.657400981,-0.192973143,-0.108907211,-0.950017787,-0.936716284,-0.724128859,-0.448457304,0.728645356,-0.301035808,-0.592687786,0.503023619,-0.499975533,0.187440254,0.828017721,-0.082884196,-0.202018339,-0.305735501,-0.800734291,-0.108390146,-0.247843974,-0.147643192,-0.212588944,-0.975262858,-1.309384839
EternalSunshineOfTheSpotlessMind,Romance,Drama,SciFi,0.791166252,1.48135936,1.479529133,-0.357524172,1.211699965,1.038150968,2.108261317,2.206274296,-0.55404228,-1.079482651,-1.104554202,0.849606751,-1.45618147,-0.98168435,-2.089424006,-0.397503244,-0.110011292,-1.535922183,-0.713058467,-0.133155262,0.946299792,1.40954912,0.200258807,-0.099386603,0.301202955,1.825094989,1.679551927,0.0534109,-0.327268505,1.471878619,0.270914169,0.430467671,1.029945454,7.115304439,-0.465460529,0.113230773,-0.098354856,-0.21081749,-0.990492652,0.13200469,-0.197768987,-0.17776319,-0.153524911,-0.474487759,-0.562326327,-0.404157108,0.167098255,2.098613446,0.668861779,1.157554584
ExMachina,Thriller,Drama,SciFi,-0.613448777,-0.624406341,-0.715883874,0.084853265,-0.761675002,-0.742829874,-1.526463382,-1.528515302,-0.105470304,-0.17748862,0.027257748,-0.829273599,-1.669171483,-0.96453573,-1.02204264,0.788948945,-0.354403716,0.179508729,1.416936974,-0.557546867,-0.542370657,0.124540646,-0.816954717,-1.783100077,-0.808680361,-0.355351329,-0.990667691,-0.800944308,-1.169424941,-1.122315303,-1.287107131,-0.340077039,-1.450961076,-0.424277403,-0.201835202,-0.746357008,-0.932108853,-0.938661359,-0.443461956,0.370692428,-0.361501455,2.115994334,1.28609758,0.828908981,0.478227301,-1.583342399,-1.206196955,-0.341801193,-0.735843513,-0.355009616
FantasticFourI,Fantasy,Action,Adventure,-0.403479503,-0.076142126,-0.370730615,-0.706951817,-1.044849035,-0.987718464,-0.830623485,-0.186290194,-0.882895228,-1.020531457,-0.439385181,-0.641825398,0.203810885,-0.328996392,0.632574039,0.218012594,1.542780961,-0.814624586,0.324960726,-0.490999747,0.623062473,-0.46774051,-0.372305802,0.516777423,-0.346172181,-0.034378737,1.8336217,-0.00702072,0.044653113,0.694622764,1.493636256,1.187816443,0.293001024,-0.059250207,-1.991648276,0.60367697,-0.60757903,-0.763338538,-0.588757972,-0.725994532,-0.537503643,-1.314332285,0.858053956,-0.523722814,-1.215640667,0.176684337,-1.251483687,-0.391266356,2.129203531,-1.342974262
FinalDestination,Horror,Thriller,NaN,1.362358205,0.433909946,-0.338528904,-0.328871687,-1.240085644,-0.865531194,-0.292013966,-0.743697351,-0.732686838,-0.600781912,-0.532279768,-1.322171803,-0.610247923,-0.668861419,-0.680553055,-0.121909326,-0.431205447,0.113777658,-0.471830424,-0.913000495,-0.806703631,-0.880158361,-1.352124104,-0.94421857,-1.068362719,-0.991269286,-0.039835404,0.093986871,0.002969677,0.020571142,-0.935634897,0.01203869,-0.512402531,-0.450841919,-0.987022513,-0.955699191,-0.282966197,-0.337009518,-0.74742519,-0.723582998,-0.819895373,-1.127579102,-1.067630348,-0.718554134,-1.059784713,-0.901344434,-0.954900165,-0.548431827,-1.250342592,-1.316717058
Flight(I),Drama,Thriller,NaN,-0.034325073,0.495081539,0.804290611,-1.064885808,0.530542494,0.380201631,-0.307458502,-0.267882493,-0.546778299,-0.062912846,0.127938289,-0.366586739,0.952157885,-0.557621925,0.628347718,-0.518929078,0.229029296,-0.194912377,-0.465137389,0.232196188,0.085272988,-0.332720894,0.101533806,-0.075495111,1.235811294,-0.23677367,-0.017852999,-0.232517558,0.176066388,-0.531361614,0.768466793,0.457863636,-0.367152925,0.345952353,-0.584418224,0.251728488,0.057267349,-0.437792466,0.428094417,-0.336400501,0.355338145,0.896493432,-1.045915607,0.528336998,0.221195633,-0.913946387,0.101769634,0.435872364,1.768282593,1.768282593
ForrestGump,Drama,Romance,NaN,-0.347957323,0.015475172,0.357347098,0.844299388,0.487037432,0.475128203,0.665327084,0.139718878,0.27814453,0.748041276,0.115070148,-0.078746915,0.691289659,0.145018448,0.361075427,1.26821976,-0.255175473,-0.211588655,-0.095980397,0.374490057,0.256592356,0.48826863,-0.16703521,0.451400243,1.004562837,0.202169529,0.046476647,-0.488882256,-0.092224864,-0.33246449,-0.488132094,-0.139797983,0.001673161,0.305739025,-0.232031814,0.050737134,0.036409763,0.178177617,-0.209575178,0.170608921,-0.383648245,-0.657576221,-0.807253946,-0.535527499,-0.657495993,-0.416802257,-0.204659557,-0.131416515,0.365005604,0.732836701
GetOut(I),Thriller,Horror,Mystery,-0.469151771,-0.213476966,-0.305219097,-0.749865619,-0.638717733,-0.798657383,1.001439313,-0.455273828,0.211336945,-0.537078827,-1.241565698,0.11481143,0.096564578,-0.128984239,0.479841461,0.460247894,-0.65575329,-0.461506262,-0.108170128,-0.428450451,-0.645975463,-0.601936778,-1.193076067,-0.700300727,-0.215673197,0.833834383,-0.418097265,-0.3382435,-0.975656524,-0.551076972,0.15472378,-0.312012297,-0.133814346,0.584419681,-0.063732953,-0.402100759,-0.627911277,1.07630497,0.322515604,0.796525055,-0.1131875,-0.965894486,0.028696343,1.408526758,0.995368599,-0.673809587,0.749661678,0.516079741,-0.549442127,0.10799595
