CogCluster,Movie,Genre1,Genre2,Genre3,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98
2,BlackSwan,Thriller,Drama,NaN,0.167814627,0.547091849,-2.303704977,0.264188347,2.446586789,1.688032345,-0.115088875,0.453826958,0.357453238,1.215490232,0.357453238,1.691141175,-0.024932814,-0.973125869,1.405128843,0.453826958,-0.593848647,0.357453238,1.022742791,-1.06949959,1.308755123,0.261079517,1.877670956,-0.404210036,0.643465569,-0.590739818,-1.545150532,-0.593848647,-0.211462595,0.73983929,-0.879860979,0.547091849,0.453826958,-0.879860979,0.643465569,0.357453238,-0.404210036,-1.231158734,-0.183483128,0.481806425,0.006155483,-1.992822008,-0.945146402,-1.423906174,-1.038411293,0.105638033,-0.755507791,-0.279856849,-0.46949546,-0.945146402
1,BladeRunner,SciFi,Drama,Mystery,-0.062934112,2.478936591,0.458475263,0.067418232,0.00224206,0.588827607,0.393299091,-0.128110283,-0.779872002,-0.71469583,0.197770576,-1.75751458,0.00224206,0.32812292,-0.71469583,0.132594404,0.523651435,0.588827607,0.00224206,-0.388814971,0.067418232,-1.301281377,-1.561986064,2.244302372,0.020491388,1.986204731,0.609683982,1.391798044,-0.237606252,0.41154842,-1.024934408,-1.087503533,-0.759015627,-0.63127033,0.216019904,1.459581263,-0.826798846,-1.283032049,-1.676696127,-1.543736736,1.46218831,-1.220462924,0.476724591,0.283803123,1.000741013,1.131093357,0.218626951,-0.175037127,-1.217855877,0.348979295
2,CaptainAmericaTheFirstAvenger,Action,Adventure,SciFi,0.083574922,-1.032487702,-2.949909246,0.005710088,-1.110352536,-0.393347188,0.64809497,0.408011731,1.206126283,-0.47445639,0.888178209,1.926375999,1.202881915,-1.671628217,-1.269326573,0.326902529,-1.191461739,0.08681929,-0.870269298,0.326902529,0.008954456,0.245793327,-0.153263949,0.566985768,0.64809497,0.644850602,1.206126283,-2.070685492,-0.231128783,1.365100319,-0.312237985,1.209370651,-0.308993617,0.966043044,0.888178209,0.884933841,-0.9513785,-0.315482353,0.566985768,1.608427926,0.64809497,0.08681929,-1.911711456,-0.633430427,-0.714539629,0.031665033,-0.688584684,0.589696345,-0.130553372,0.109529867
2,Casablanca,Drama,Romance,War,-0.257343595,-0.902025005,-2.849293468,-0.336688999,-0.905331063,-0.660682733,1.045243459,0.231953065,1.127894922,-0.254037536,0.827043598,1.884982322,1.395685662,-1.698785106,-1.450830718,0.341052996,-1.130143042,0.175750071,-0.961534058,0.255095475,0.013753203,0.334440879,-0.230895127,0.4203984,0.827043598,0.744392135,1.071691927,-1.940127378,-0.148243664,1.233688795,-0.230895127,1.236994853,-0.310240531,1.071691927,0.827043598,0.985734406,-1.123530925,-0.234201185,0.582395268,1.395685662,0.906389002,0.093098608,-2.02277884,-0.640846382,-0.723497845,0.013753203,-0.558194919,0.503049863,-0.068898259,0.093098608
2,CastAway,Adventure,Drama,Romance,0.024075596,-2.189325979,0.264831557,0.660913944,-1.397161205,1.453078718,-1.952453179,0.346377931,0.660913944,-0.208914043,-0.608879591,-1.478707579,-0.764206017,-0.523450057,-0.768089178,0.664797105,1.056996331,1.142425866,-0.053587617,-0.923415604,0.664797105,0.738577157,0.979333118,0.528886482,-1.536954988,-0.185615079,-0.585580627,0.128920934,1.243388043,1.243388043,0.691979229,0.924968869,-1.614618202,-0.90011664,-1.218535814,0.292013681,-0.42248788,1.798680017,-0.107951866,-0.585580627,0.292013681,0.610432855,1.243388043,1.165724829,1.480260843,-0.42248788,-0.89623348,-1.377745401,-0.42637104,0.847305656
2,CatchMeIfYouCan,Crime,Drama,NaN,-0.736573214,-0.346501468,0.739075561,1.912970722,-0.813851579,0.352683737,0.352683737,1.364662324,-0.188264816,-1.119285116,-0.736573214,1.129147308,0.742755484,0.198127008,0.356363659,-0.423779833,-0.191944739,0.897312213,0.739075561,-2.289500355,0.820033848,-1.045686674,0.742755484,0.198127008,-0.732893292,-0.813851579,-0.972088231,-0.501058198,-0.50473812,-0.427459755,2.531197641,0.816353926,0.043570278,-0.655614927,-0.582016485,-1.28120169,0.742755484,2.376640911,-0.65929485,-0.037388009,-0.817531501,-0.813851579,0.588198754,1.596497419,-0.269223103,0.893632291,-0.35018139,-1.903108531,-0.188264816,-0.732893292
2,CharlieAndTheChocolateFactory,Adventure,Comedy,NaN,0.35286512,0.667698382,-0.585338001,-0.377548048,-0.169758095,-0.795226842,-1.210806748,-1.838374383,-1.420695589,0.35286512,0.562753961,-0.375449159,-0.900171263,1.712944812,-0.587436889,0.354964008,0.980432756,-0.064813674,0.665599494,-1.005115683,-0.48039358,0.457809541,0.980432756,0.455710652,-1.422794478,1.39811155,2.546203512,0.042229635,0.147174056,-0.482492468,-0.167659206,-0.272603627,-1.52564001,0.562753961,1.087476065,-1.945417692,-0.167659206,0.042229635,0.667698382,-0.064813674,0.770543914,-0.272603627,1.123157168,0.178657382,1.43799043,2.067656954,-0.870786825,-0.346064722,-1.815286611,-0.451009142
1,Chinatown,Mystery,Drama,Thriller,-0.691132011,-0.981608762,0.39646699,0.247850977,1.625926729,-2.356306878,-0.039248138,0.609258098,0.754496474,-1.052539132,0.34580244,-1.177511688,1.430023804,0.34580244,1.217232695,-0.380389439,-2.406971427,0.197186427,-2.265110688,0.420110446,-0.015604681,-0.377011803,-0.380389439,0.852447937,1.142924689,-0.957965306,0.781517567,1.071994319,0.27487207,0.494418452,0.342424803,0.200564064,-1.322750064,1.575262179,0.271494434,-0.306081433,-0.089912688,0.561971185,1.50433181,-0.454697445,0.561971185,0.126256058,-0.596558185,-0.74179656,-0.525627815,-0.018982318,1.359093434,-0.160843057,0.636279192,-2.048941943
2,CitizenKane,Mystery,Drama,NaN,0.245049195,-1.680187865,-1.129123634,-1.293047804,-1.244219328,0.412461114,1.347177658,2.173774004,1.232081964,-0.853591518,-0.525743178,-0.026995172,0.408973365,-0.525743178,-2.559100436,-0.026995172,0.136928998,-0.302527287,0.412461114,-1.24073158,0.907721372,0.684505481,0.081125025,0.081125025,0.684505481,-1.181439859,-0.253698811,0.960037597,-0.895444498,0.377583631,1.148376005,-1.662749124,0.265975685,0.757748195,1.25998395,0.485703828,0.210171712,-0.508304437,0.649627998,-0.396696491,-0.616424634,0.817039916,-1.164001117,0.872843889,2.24352897,0.265975685,-0.508304437,-1.387217008,0.761235944,0.098563767
1,Collateral?,Crime,Action,Drama,-0.90392324,0.660310096,-0.549116862,-0.194310484,-0.268357033,0.876279195,1.801861051,-0.052387933,-0.339318308,-1.764714366,0.163581167,-0.052387933,-0.549116862,0.305503718,-0.90392324,-1.122977613,-2.406451119,-1.406822715,-0.481240859,1.373008125,0.021658615,-0.120263936,-1.267985437,0.447426269,-0.04930266,0.660310096,-1.190853615,-0.765085962,0.092619891,-0.549116862,0.734356644,-0.268357033,0.089534618,1.872822327,1.727814503,1.585891951,0.734356644,-0.336233035,-0.765085962,2.755210362,-0.314636125,0.040170253,-0.388682674,0.03708498,-1.030419427,0.614031003,-0.888496876,0.82691483,0.327100628,1.181721208
1,Contact,Mystery,Drama,SciFi,-2.164568879,-0.908958698,-0.953467268,-0.522436908,1.421884827,-0.264755714,0.55748155,-2.108347527,0.487204861,0.095997957,-0.595056153,0.873726651,-0.161683236,-1.45945943,0.140506527,1.091584388,0.227181111,-1.45945943,-0.463873,1.609289332,0.702720041,-0.461530444,2.260519985,0.182672541,-0.76840532,-0.592713597,1.609289332,0.269347124,-0.208534362,1.178258971,1.351608138,1.782638498,-0.206191806,-0.50838157,-0.421706986,-0.250700376,-0.72389675,-0.721554194,-1.286110264,-0.335032403,-1.372784847,0.053831944,0.573879444,0.789394624,0.442696291,-0.250700376,0.402872834,1.307099568,0.744886054,-0.986263056
1,CrazyStupidLove,Comedy,Drama,Romance,-1.492019444,-1.424021552,1.254609663,1.254609663,0.642628642,-0.923751353,-1.472591475,-1.880578822,1.186611772,-0.722186175,2.689850868,-0.518192501,-1.540589366,-0.178203045,-0.858181957,0.161786411,0.642628642,0.50663286,0.098645512,0.232212799,0.504204364,-0.651759788,-0.246200936,0.985046594,0.302639186,-0.039778766,0.030647621,0.436206472,-1.472591475,0.368208581,0.572202255,0.708198037,-0.722186175,0.778624425,-0.860610454,1.390605446,0.028219125,0.30021069,0.370637077,-0.175774549,-1.062175631,-0.452623106,-1.747011536,1.05061599,-1.268597801,0.096217016,2.143439242,0.504204364,0.098645512,0.370637077
1,Defiance,War,Drama,Action,0.189227524,0.189227524,-1.037671409,-0.974035572,-1.36094146,-0.841673032,-0.778037195,0.123046254,-2.137298669,0.835767626,0.705950519,-0.650765521,1.355036054,-0.587129685,2.324846207,1.805577779,0.448861738,-1.164943083,-0.584584251,0.255408795,-1.297305623,-0.518402981,0.9630393,1.159037677,2.385936611,0.013592615,0.405589369,0.660132717,0.66267815,-0.56931165,0.145955155,0.270681395,0.466679773,-0.243496166,0.85358566,-1.019853375,-0.113679059,-1.215851752,0.143409722,-2.318024445,-0.246041599,0.726313987,0.599042313,0.207045559,-1.213306319,-0.892581701,0.66267815,0.532861043,0.013592615,0.660132717
2,DieHard,Action,Thriller,NaN,0.154786812,-1.766678298,-0.593935179,1.854691332,0.185346893,-0.655055342,0.517687777,0.937888894,-0.315074438,1.190009564,-0.070593788,0.101306669,-0.651235332,-0.655055342,0.601728,1.774471118,2.698913577,-0.066773778,-0.651235332,0.601728,-0.318894448,-0.903356002,-0.238674235,-0.819315779,1.442130235,0.937888894,1.274049788,0.437467563,1.774471118,-0.315074438,-1.323557119,0.101306669,-0.402934671,-0.567195108,-0.987396226,-1.323557119,-0.735275555,-0.991216236,-0.903356002,0.34960733,0.097486659,-1.239516896,0.685768224,-1.491637566,-0.402934671,0.685768224,-1.743758237,0.857668681,0.017266446,0.85384867
2,DonnieDarko,Mystery,Drama,SciFi,-0.446372177,0.160896006,-0.798106719,-1.40838118,-0.100650192,-0.888295063,-0.187832258,-0.710924653,-0.97247085,-0.359190111,-2.024668197,0.338266415,-0.272008045,1.47463955,-0.798106719,-0.013468126,0.338266415,0.248078072,-0.975477128,2.175102355,1.384451206,-0.013468126,1.387457484,-0.449378455,-0.536560521,1.29726914,0.596806335,-0.885288784,2.782370537,-1.498569524,0.338266415,-0.275014324,-0.362196389,-0.710924653,0.683988401,1.47463955,-0.97247085,1.558815337,0.864365089,-0.016474404,0.338266415,0.599812613,0.335260137,-0.885288784,0.861358811,0.686994679,-0.18482598,-0.885288784,-1.234017048,-1.059652916
1,Dunkirk,War,Action,Drama,-1.801575963,1.060327226,-0.135031233,-0.96988476,-0.135031233,-1.324065045,0.462647996,0.342479686,-0.84971645,0.823152928,1.297501523,-0.96988476,-0.131868909,0.339317362,0.582816307,1.417669834,2.372691672,0.102143064,-0.25203722,1.057164902,-0.492373842,0.222311375,0.940158915,-0.375367855,0.462647996,0.940158915,0.102143064,-1.684569977,0.225473699,0.222311375,-0.96988476,-1.330389692,-1.175435818,-0.580918913,0.620764195,0.019922641,-1.776277372,-0.814930886,0.857938492,-0.217251656,-1.656109061,-0.22041398,0.257096938,-1.055267507,-0.938261521,0.617601871,0.49743356,0.140090952,1.455617722,2.416964207
1,EdgeOfTomorrow,SciFi,Action,Adventure,-1.302097025,-0.269999388,-2.039782195,-0.931600437,-1.890921959,2.234160583,0.398217672,1.572559534,-2.03647419,-1.077152668,-0.415551619,-0.637187971,0.467685782,1.377387224,-0.170759231,0.345289588,0.934114521,0.047569115,-0.243535346,-0.246843351,0.047569115,1.010198642,1.152442868,-1.503885345,0.269205467,-0.025207,0.199737357,-0.025207,1.453471345,0.04426111,-0.174067236,-0.76289217,0.341981582,-0.392395582,-0.984528521,0.71247817,0.123653236,-0.395703588,0.047569115,1.228526988,-0.392395582,1.003582632,0.123653236,0.418065703,-2.092710279,-0.69342406,-0.101291121,1.377387224,1.678415702,0.196429352
1,EdwardScissorhands,Fantasy,Drama,Romance,1.840354533,-0.239818954,0.424529647,0.921883517,-0.740803144,-0.490311049,0.867428714,-0.051042302,-0.301534398,2.28688392,0.199449793,-0.719021223,-1.216375093,-0.464898808,-0.631893538,0.950926079,-1.637492239,1.284915539,0.616936618,-1.053010683,-0.301534398,-1.637492239,0.449941888,-1.633861919,-1.466867189,-0.218037032,-0.134539667,-0.047411982,-0.134539667,-0.301534398,0.199449793,0.366444523,-0.969513318,-1.887984334,-0.802518588,0.115952428,0.616936618,0.950926079,0.867428714,2.203386555,1.368412904,0.533439253,-0.468529128,-0.802518588,-0.719021223,1.034423444,0.954556399,-0.134539667,-1.049380363,1.201418174
1,ElysiumI,SciFi,Action,Drama,1.557285856,0.081896327,-0.654054479,-1.117947641,0.081896327,-0.120402947,-1.121435559,-0.988894656,-0.256431769,0.957363872,1.225933598,-0.451755205,0.35395397,1.020146406,1.358474501,-0.319214302,0.483006955,-0.455243124,-0.587784027,-0.654054479,-1.055165107,-0.786595382,-0.587784027,0.217925148,-1.121435559,-1.456275736,0.155142615,-1.117947641,0.085384245,1.354986583,-1.923656816,0.019113793,0.486494874,0.748088762,0.217925148,0.085384245,0.685306229,-0.385484754,0.552765325,2.160695758,0.081896327,1.288716131,0.2841956,-1.65857501,1.756097211,0.287683519,-0.518025657,2.22696621,-0.570344435,-1.906217224
1,EternalSunshineOfTheSpotlessMind,Romance,Drama,SciFi,0.237878188,-1.006265936,0.836910544,-1.301716283,-0.472286867,-1.483323377,0.419485282,1.015807084,3.097512285,-0.412654687,0.598381823,-1.125530296,0.359853102,0.262273171,-0.510234618,1.869631483,-0.512945172,-0.689131159,0.202640991,0.441169711,-1.643246042,0.622776806,-0.09551991,0.08337663,-0.569866799,-0.033177177,-0.748763339,-0.092809357,-0.808395519,-0.03588773,-0.450602438,-2.418464385,-1.345085141,0.500801892,-1.04692424,-0.8680277,0.855884419,1.988895843,1.690734942,0.259562617,0.381537531,0.145719364,0.202640991,-0.808395519,-0.214784271,-0.274416451,0.321905351,0.679698432,0.855884419,1.037491514
2,ExMachina,Thriller,Drama,SciFi,-1.263372241,-1.347915796,-1.178828686,0.952251958,-0.196374271,-0.117661306,0.375023549,-1.426628761,-0.196374271,1.602362743,0.130138769,0.786080144,-1.100115721,-0.444174346,0.375023549,0.211767029,-0.199289566,-0.607430866,-0.280917826,0.622823624,-1.99802658,0.045595214,0.704451884,0.048510509,1.850162818,0.208851734,0.404176499,0.649061279,0.071832869,1.552802728,0.238004684,0.730689539,-0.415021396,-1.240049881,0.404176499,1.800602803,0.071832869,-0.747365026,-0.910621546,0.404176499,-1.729819441,-0.828993286,2.783057218,-0.662821471,1.549887433,-0.254680171,0.896861353,-0.417936691,-0.995165101,-0.910621546
2,FantasticFourI,Fantasy,Action,Adventure,-1.809762178,-0.061515084,1.030232582,0.475291077,-0.253749723,-1.204041712,0.97945362,0.254039889,-0.112294046,0.395495566,-0.475000911,-0.326291096,1.715748558,0.910539316,-0.841334846,-2.081792327,0.326581262,0.036415769,1.345787555,-0.329918165,1.124536367,0.769083638,1.131790504,0.910539316,1.207958946,-0.108666977,1.715748558,-1.787999766,0.181498516,-0.402459538,-0.47862798,-0.253749723,0.181498516,-1.719085461,-1.204041712,1.131790504,0.76545657,-0.333545234,0.906912247,0.837997943,-1.497834273,1.055622062,-2.1543337,-0.913876219,0.105330074,0.108957142,0.181498516,0.177871447,-1.20766878,-0.406086607
2,FinalDestination,Horror,Thriller,NaN,-2.029994325,0.220704618,-1.656833603,-0.314393775,0.593865339,-1.12173521,-0.478678369,-0.584289894,-0.91051216,-0.478678369,-0.370719922,2.68262661,0.542233038,1.687531353,0.077542329,0.774578393,0.075195406,0.45070305,-1.69673129,-0.243986092,-0.781431408,0.77223147,1.687531353,-0.835410632,0.988148366,0.345091525,0.774578393,1.471614458,0.399070749,-1.480814395,-0.354291462,-0.084395343,-2.018259711,-0.945716002,-0.028069196,-0.084395343,1.312023709,1.04212759,0.077542329,1.312023709,0.293459224,0.507029197,0.183153853,0.075195406,-0.405923763,-0.835410632,-0.459902987,-0.889389855,-0.459902987,1.204065261
1,Flight(I),Drama,Thriller,NaN,1.157320641,-0.500751324,-1.272026604,-0.677431124,-1.625386203,-2.213186306,-1.149709819,0.74280265,-0.37843454,-0.677431124,-1.387548011,-0.97303002,-2.036506506,0.155002547,0.623883554,-0.500751324,-0.911871628,-0.442990621,0.450601443,-0.025074941,-0.320673836,1.096162249,-0.911871628,-0.381832229,1.276239737,-0.497353636,0.155002547,0.861721746,-1.210868212,0.270523955,0.688439635,0.389443051,0.036083451,0.392840739,1.276239737,0.926277827,1.218479034,1.283035114,0.093844155,0.627281243,1.452919537,-1.91758741,1.041799234,0.155002547,-0.677431124,0.273921643,1.456317226,0.331682347,0.447203754,1.809676825
1,ForrestGump,Drama,Romance,NaN,-0.193607414,0.938915065,0.04368301,0.520960341,0.167721186,1.000934153,0.458941252,0.283669916,-1.15355504,-0.374271715,1.955488815,0.103005616,-0.196303896,-0.492916927,-1.091535952,0.34029604,-1.272200252,-0.552239533,0.582979429,-1.26950377,1.658875784,1.178901972,0.342992522,0.221650828,-1.210181164,-2.108109701,-0.732903833,0.04368301,-0.236751128,0.483209591,0.364564379,-0.53606064,-0.773351065,-1.795317778,1.739770247,-1.43668566,0.663873892,1.262492916,-1.614653478,-0.115409434,-0.414718946,0.302545291,0.782519104,1.141151222,1.143847704,1.081828616,-0.711331976,-1.973285596,0.183900079,1.262492916
1,GetOut(I),Thriller,Horror,Mystery,1.354610866,-0.031577258,-0.928050273,0.211942277,-1.503398626,-1.091288643,-1.093964682,-0.684530738,0.482222201,-0.173407317,0.565179405,-1.725509851,1.218132885,0.072788257,0.64813661,1.220808923,0.64813661,1.954043568,-1.808467055,-0.743403593,-0.499884057,1.218132885,0.155745461,0.650812648,0.1584215,-0.989599167,0.888980106,-0.090450113,0.645460571,0.565179405,-0.010168948,0.894332184,0.728417775,-1.069880332,-0.989599167,-0.826360797,-1.808467055,-0.087774074,-0.173407317,2.117281938,0.565179405,-1.072556371,-0.499884057,1.959395646,0.072788257,-0.414250814,0.811374979,0.728417775,-1.313399868,-0.906641962
